,,,"Table 01: Number of households by type of ownership of housing unit, NPHC 2021",,,,,,,
,,,,,,,,,,
,,,Area,,,Total,Type of ownership ,,,
,,,,,,,Owned,Rented,Institutional*,Other
,,,,,,,,,,
prov,dist,gapa,provname,dname,gapaname,rowtotal,a_Own,b_Rented,c_Institutnl,d_Other
7,76,7,Sudurpaschim,Kailali,Lamki Chuha Municipality,20412,19650,672,41,49
7,76,8,Sudurpaschim,Kailali,Janaki Gaunpalika,11041,10927,61,18,35
7,76,9,Sudurpaschim,Kailali,Joshipur Gaunpalika,7751,7618,61,15,57
7,76,10,Sudurpaschim,Kailali,Tikapur Municipality,20930,19155,1492,88,195
7,76,11,Sudurpaschim,Kailali,Bhajani Municipality,10845,10601,108,22,114
7,76,12,Sudurpaschim,Kailali,Kailari Gaunpalika,10174,10086,55,9,24
7,76,13,Sudurpaschim,Kailali,Dhangadhi Sub-Metropolitian City,44779,36430,7722,254,373
7,77,0,Sudurpaschim,KANCHANPUR,Kanchanpur (TOTAL),111167,105922,4216,450,579
7,77,1,Sudurpaschim,Kanchanpur,Krishnapur Municipality,15111,14817,187,34,73
7,77,2,Sudurpaschim,Kanchanpur,Shuklaphanta Municipality,12058,11719,297,15,27
7,77,3,Sudurpaschim,Kanchanpur,Bedkot Municipality,12595,12127,326,51,91
7,77,4,Sudurpaschim,Kanchanpur,Bhimdatta Municipality,27570,24352,2714,249,255
7,77,5,Sudurpaschim,Kanchanpur,Dodhara Chandani Municipality,9610,9465,84,28,33
7,77,6,Sudurpaschim,Kanchanpur,Laljhadi Gaunpalika,4745,4724,10,8,3
7,77,7,Sudurpaschim,Kanchanpur,Punarbas Municipality,13626,13244,304,24,54
7,77,8,Sudurpaschim,Kanchanpur,Belouri Municipality,11151,10813,269,41,28
7,77,9,Sudurpaschim,Kanchanpur,Beldandi Gaunpalika,4701,4661,25,0,15
